"Date"	"Country"	"Reg"	"Infl"	"Fuel"	"Sent"	"ST"	"LT"	"Unem"
2014-11-01	"Denmark"	15126	-1.1	1570.2375	16.7	0.3	1.03	6.1
2014-11-01	"Estonia"	1981	-5.8	1208.5	-0.3	0.0809	NA	6.3
2014-11-01	"Finland"	7227	-1	1534.75	5.3	0.0809	0.9	8.2
2014-11-01	"France"	135067	1.6	1423.575	-22.6	0.0809	1.1358	11
2014-11-01	"Germany"	250082	0.3	1484.25	-1.6	0.0809	0.72	5
2014-11-01	"Greece"	4983	-2.6	1580.5	-49.9	0.0809	8.1	25.9
2014-11-01	"Hungary"	5901	0.9	1257.7125	-19.2	2.04	3.7	7.1
2014-11-01	"Ireland"	771	-3	1481.5	7.4	0.0809	1.38	10.3
2014-11-01	"Italy"	108546	3.2	1651.45	-17	0.0809	2.2904	14.3
2014-11-01	"Latvia"	1006	0.5	1212.5	-8.3	0.0809	1.77	10.3
2014-11-01	"Lithuania"	1159	-1.7	1267.15	-16.2	0.19	2.17	10.1
2014-11-01	"Luxembourg"	3488	0.8	1224.5975	-5.3	0.0809	0.7511	6.2
2014-11-01	"Netherlands"	32192	2.2	1635	3.6	0.0809	0.934	7.1
2014-11-01	"Poland"	24387	-1.5	1197.18	-14.9	2.06	2.54	8.1
2014-11-01	"Slovakia"	5484	-3.8	1414.25	-11.5	0.0809	1.38	12.6
2014-11-01	"Slovenia"	4261	-0.8	1429.5	-18.6	0.0809	2.54	9.5
2014-11-01	"Spain"	65122	1.1	1324.9325	-11.8	0.0809	2.07055	23.8
2014-11-01	"Sweden"	25916	-0.6	1478.975	13.5	0.05	1.14	7.4
2014-11-01	"United.Kingdom"	172327	0.1	1557.815	2.6	0.5538	2.1593	5.4
2014-12-01	"Austria"	17391	0.6	1229.33333333333	-12.9	0.0809	0.81	5.7
2014-12-01	"Belgium"	26990	1.3	1381.06666666667	-12.1	0.0809	0.91	8.6
2014-12-01	"Czech.Republic"	16688	-0.2	1256.30666666667	3	0.34	0.67	5.7
2014-12-01	"Denmark"	15402	-1.1	1471.45	15.6	0.3	0.93	6.2
2014-12-01	"Estonia"	989	-5.8	1144.33333333333	-0.6	0.0809	NA	6.5
2014-12-01	"Finland"	7091	-1.2	1479	7	0.0809	0.89	8.8
2014-12-01	"France"	163354	1.5	1372.93333333333	-22.4	0.0809	0.9207727	10.9
2014-12-01	"Germany"	229700	0.3	1400.33333333333	-1.4	0.0809	0.59	4.5
2014-12-01	"Greece"	6387	-2.1	1521.66666666667	-53.9	0.0809	8.42	27.1
2014-12-01	"Hungary"	6079	1.2	1193.30333333333	-22.3	2.0641	3.62	7.4
2014-12-01	"Ireland"	347	-2.9	1419	13.3	0.0809	1.25	10.4
2014-12-01	"Italy"	92199	3.3	1595.07	-16.6	0.0809	1.9898	12
2014-12-01	"Latvia"	1000	0.6	1173.08333333333	-7.5	0.0809	1.63	10.1
2014-12-01	"Lithuania"	1023	-1.8	1216.29	-14.4	0.181	1.9	10.9
2014-12-01	"Luxembourg"	3636	0.7	1158.77333333333	-4.6	0.0809	0.6465652	6.6
2014-12-01	"Netherlands"	36214	2	1587.75333333333	2.8	0.0809	0.777	7
2014-12-01	"Poland"	29489	-1.5	1160.80333333333	-13.9	2.06	2.553158	8.3
2014-12-01	"Slovakia"	6219	-4.1	1374.66666666667	-7.1	0.0809	1.22	12.6
2014-12-01	"Slovenia"	3392	-0.7	1389.33333333333	-18.8	0.0809	2.11	9.7
2014-12-01	"Spain"	73440	1.1	1255.03	-7.1	0.0809	1.785368	23.5
2014-12-01	"Sweden"	27144	-0.7	1383.52666666667	15.3	0.06	1.01	7
2014-12-01	"United.Kingdom"	166198	0.2	1507.22333333333	3.1	0.5524	1.9287	5.4
2015-01-01	"Austria"	23427	0.5	1129	-12	0.0627	0.54	5.6
2015-01-01	"Belgium"	47324	1.4	1288.975	-8.3	0.0627	0.73	8.7
2015-01-01	"Czech.Republic"	15727	-0.2	1113.6625	3.3	0.33	0.35	6
2015-01-01	"Denmark"	16010	-0.9	1385.1	16.8	0.18	0.63	6.4
2015-01-01	"Estonia"	1692	-5.9	1005.25	-3.4	0.0627	NA	6.8
2015-01-01	"Finland"	10277	-1.2	1364.75	7.4	0.0627	0.62	8.8
2015-01-01	"France"	133170	1.3	1276.465	-20.4	0.0627	0.6740952	11.1
2015-01-01	"Germany"	211337	0.3	1298.25	0	0.0627	0.39	4.9
2015-01-01	"Greece"	5848	-1.7	1393	-49.3	0.0627	9.48	26.3
2015-01-01	"Hungary"	4880	1.4	1055.905	-23.5	1.9788	3.18	7.7
2015-01-01	"Ireland"	29781	-2.9	1289	12.6	0.0627	1.16	10.6
2015-01-01	"Italy"	132109	3.1	1465.975	-11.5	0.0627	1.7021	12.8
2015-01-01	"Latvia"	1148	0.6	1043.3125	-9.2	0.0627	1.1	9.9
2015-01-01	"Lithuania"	1421	-1.9	1067.3925	-10.3	0.0627	1.66	10.3
2015-01-01	"Luxembourg"	3205	0.8	1072.975	-4.3	0.0627	0.4733182	6.6
2015-01-01	"Netherlands"	47639	2	1476.25	3.8	0.0627	0.52	7.6
2015-01-01	"Poland"	29552	-1.7	1035.6075	-16.6	2	2.211	8.8
2015-01-01	"Slovakia"	4577	-4.4	1290.25	-8.9	0.0627	1.1	12.7
2015-01-01	"Slovenia"	5174	-0.8	1267	-15.6	0.0627	1.75	9.9
2015-01-01	"Spain"	68119	1.2	1130.435	-1.5	0.0627	1.542095	23.9
2015-01-01	"Sweden"	20408	-0.7	1293.585	13.3	0.11	0.78	8.4
2015-01-01	"United.Kingdom"	164856	0.2	1407.44	3	0.5512	1.589	5.5
2015-02-01	"Austria"	20641	0.3	1155.75	-12.3	0.0482	0.44	5.9
2015-02-01	"Belgium"	44504	1.4	1308.25	-6.3	0.0482	0.63	8.8
2015-02-01	"Czech.Republic"	16383	-0.1	1081.1725	-0.1	0.33	0.4	6.2
2015-02-01	"Denmark"	13540	-0.7	1445.8325	17.3	-0.33	0.2	6.6
2015-02-01	"Estonia"	1239	-5.8	1052.25	-8	0.0482	NA	6.6
2015-02-01	"Finland"	7991	-1.3	1384.75	9.1	0.0482	0.48	10.1
2015-02-01	"France"	147584	1.1	1320.435	-18.8	0.0482	0.59685	10.9
2015-02-01	"Germany"	223254	0.4	1342	-0.1	0.0482	0.3	5.3
2015-02-01	"Greece"	4894	-1.2	1424.25	-30.6	0.0482	9.72	26.1
2015-02-01	"Hungary"	5902	1.5	1115.735	-21.5	1.8506	3.07	7.8
2015-02-01	"Ireland"	15762	-2.9	1296.5	13	0.0482	0.86	10.5
2015-02-01	"Italy"	135310	3	1492.585	-5.3	0.0482	1.5568	13
2015-02-01	"Latvia"	829	0.6	1053.125	-9.1	0.0482	0.78	10.3
2015-02-01	"Lithuania"	1069	-2.1	1058.6575	-8.5	0.0482	1.2	10
2015-02-01	"Luxembourg"	3783	1	1121.87	-0.7	0.0482	0.3308	6.6
2015-02-01	"Netherlands"	33421	1.9	1510.75	1.4	0.0482	0.416	7.5
2015-02-01	"Poland"	28273	-1.8	1046.3275	-14.9	1.81	2.196	8.8
2015-02-01	"Slovakia"	5306	-4.7	1207.75	-6.9	0.0482	0.66	12.5
2015-02-01	"Slovenia"	4314	-0.9	1266	-16.6	0.0482	1.32	9.8
2015-02-01	"Spain"	86719	1.3	1187.365	-2.1	0.0482	1.5131	23.9
2015-02-01	"Sweden"	23735	-0.6	1349.7	12.1	-0.02	0.62	8.4
2015-02-01	"United.Kingdom"	76958	0.2	1440.59	3.9	0.55	1.7365	5.5
2015-03-01	"Austria"	31086	0.1	1214.8	-9.8	0.0272	0.37	5.9
2015-03-01	"Belgium"	55245	1.5	1388.52	-6.1	0.0272	0.49	8.8
2015-03-01	"Czech.Republic"	21155	-0.1	1141.39	0.3	0.32	0.35	5.8
2015-03-01	"Denmark"	19596	-0.5	1526.902	21.9	-0.19	0.3	6.7
2015-03-01	"Estonia"	1993	-5.8	1130.8	-1.3	0.0272	NA	6.9
2015-03-01	"Finland"	11102	-1.3	1460.8	10.2	0.0272	0.39	10.3
2015-03-01	"France"	196565	1.1	1383.866	-14.3	0.0272	0.5092857	10.6
2015-03-01	"Germany"	323039	0.5	1408.8	3.2	0.0272	0.23	4.8
2015-03-01	"Greece"	6529	-0.8	1500.6	-31	0.0272	10.52	27.7
2015-03-01	"Hungary"	6284	1.5	1199.296	-23	1.8224	3.29	7.6
2015-03-01	"Ireland"	18910	-2.9	1359	12.6	0.0272	0.75	10.4
2015-03-01	"Italy"	162181	2.8	1568.18	-4.5	0.0272	1.2942	13.1
2015-03-01	"Latvia"	1233	0.6	1133.638	-5.1	0.0272	0.56	10.5
2015-03-01	"Lithuania"	1271	-2.2	1159.462	-4.7	0.0272	1.11	9.6
2015-03-01	"Luxembourg"	4868	1.1	1187.97	-2.8	0.0272	0.1608636	6.4
2015-03-01	"Netherlands"	28642	1.9	1585.8	7.8	0.0272	0.326	7.3
2015-03-01	"Poland"	33343	-2	1116.824	-14.1	1.65	2.325454	8.4
2015-03-01	"Slovakia"	6719	-4.9	1261	-7.5	0.0272	0.52	12.1
2015-03-01	"Slovenia"	6040	-1	1314	-14.6	0.0272	0.99	9.6
2015-03-01	"Spain"	112304	1.3	1258.91	1.7	0.0272	1.225818	23.6
2015-03-01	"Sweden"	31590	-0.5	1455.642	12.4	-0.11	0.58	8
2015-03-01	"United.Kingdom"	492774	0.1	1528.164	5.6	0.5511	1.7941	5.4
2015-04-01	"Austria"	29500	0	1249	-10.9	0.0047	0.29	6
2015-04-01	"Belgium"	51423	1.5	1427.26	-6.2	0.0047	0.42	8.6
2015-04-01	"Czech.Republic"	20568	-0.1	1164.42	1.6	0.31	0.26	5.2
2015-04-01	"Denmark"	16942	-0.4	1567.49666666667	20.8	-0.19	0.25	6.4
2015-04-01	"Estonia"	2025	-5.7	1167.66666666667	-3.8	0.0047	NA	7
2015-04-01	"Finland"	9636	-1.3	1511.33333333333	11.8	0.0047	0.27	10.3
2015-04-01	"France"	170765	1	1409.80666666667	-16	0.0047	0.435	10.3
2015-04-01	"Germany"	291395	0.7	1461	3.3	0.0047	0.12	4.9
2015-04-01	"Greece"	7801	-0.6	1525	-40.5	0.0047	12	25.2
2015-04-01	"Hungary"	6736	1.6	1236.64	-23.6	1.644	3.28	7.1
2015-04-01	"Ireland"	9437	-2.8	1409	13.3	0.0047	0.93	10.3
2015-04-01	"Italy"	149692	2.7	1587.05333333333	-7.1	0.0047	1.3574	12.1
2015-04-01	"Latvia"	1239	0.5	1162.64333333333	-4	0.0047	0.42	9.9
2015-04-01	"Lithuania"	1746	-2.3	1171.71666666667	-5.8	0.0047	0.58	9.6
2015-04-01	"Luxembourg"	5046	1.2	1238.91333333333	0	0.0047	0.06513637	6.3
2015-04-01	"Netherlands"	26996	1.9	1620.33333333333	5.4	0.0047	0.314	7.1
2015-04-01	"Poland"	28115	-2.1	1175.52	-10.1	1.65	2.3675	7.8
2015-04-01	"Slovakia"	6532	-5.1	1314	-7.7	0.0047	0.96	11.5
2015-04-01	"Slovenia"	5425	-1.2	1312.66666666667	-10.8	0.0047	1.06	9.4
2015-04-01	"Spain"	82716	1.4	1285.61333333333	3.6	0.0047	1.31275	23
2015-04-01	"Sweden"	30536	-0.4	1494.24666666667	9.3	-0.26	0.34	8.3
2015-04-01	"United.Kingdom"	185778	0	1571.26	6.9	0.55	1.755	5.4
2015-05-01	"Austria"	26517	-0.1	1265.75	-10.9	-0.0104	0.72547	5.8
2015-05-01	"Belgium"	40502	1.6	1448.275	-3.1	-0.0104	0.86	8.3
2015-05-01	"Czech.Republic"	18113	0	1192.0275	1.1	0.31	0.6	4.8
2015-05-01	"Denmark"	17036	-0.3	1583.43	19.3	-0.18	0.73	6
2015-05-01	"Estonia"	1748	-5.8	1184	-8.8	-0.0104	NA	6.5
2015-05-01	"Finland"	9115	-1.4	1543.25	14.6	-0.0104	0.71	11.8
2015-05-01	"France"	143771	0.9	1435.8925	-17.8	-0.0104	0.88885	10.2
2015-05-01	"Germany"	256385	0.8	1489.25	3	-0.0104	0.56	4.5
2015-05-01	"Greece"	9070	-0.2	1559.25	-43.6	-0.0104	10.95	23.7
2015-05-01	"Hungary"	5874	1.8	1242.3275	-21.1	1.4201	3.59	6.9
2015-05-01	"Ireland"	6902	-2.8	1446.5	15	-0.0104	1.26	10.3
2015-05-01	"Italy"	146267	2.6	1614.42	-8.9	-0.0104	1.812	12.3
2015-05-01	"Latvia"	1174	0.5	1195.3775	-5.5	-0.0104	0.84	9.7
2015-05-01	"Lithuania"	1467	-2.2	1246.9	-6	-0.0104	0.99	9.2
2015-05-01	"Luxembourg"	4231	1.4	1249.24	2.7	-0.0104	0.4139524	6.2
2015-05-01	"Netherlands"	27758	1.9	1642.25	6.3	-0.0104	0.754	6.9
2015-05-01	"Poland"	26813	-2.2	1175.3425	-13.5	1.68	2.82	7.4
2015-05-01	"Slovakia"	6596	-5.2	1360	-17.2	-0.0104	0.92	11.1
2015-05-01	"Slovenia"	5442	-1.3	1365.5	-9.7	-0.0104	1.59	9.2
2015-05-01	"Spain"	94031	1.5	1314.4275	1.5	-0.0104	1.770632	22.4
2015-05-01	"Sweden"	29458	-0.3	1514.0025	10.2	-0.27	0.75	8
2015-05-01	"United.Kingdom"	198706	-0.1	1593.5625	1.1	0.5532	2.0243	5.5
2015-06-01	"Austria"	30462	-0.2	1286	-11.1	-0.0139	1.06382	5.6
2015-06-01	"Belgium"	49426	1.5	1460.92	-3.2	-0.0139	1.21	8.1
2015-06-01	"Czech.Republic"	21315	0.2	1206.912	2.9	0.31	1.01	4.8
2015-06-01	"Denmark"	21330	-0.1	1592.194	18.7	-0.2	1	6
2015-06-01	"Estonia"	2065	-5.8	1188.8	-7.3	-0.0139	NA	5.9
2015-06-01	"Finland"	8979	-1.3	1562.6	12.1	-0.0139	1.01	10
2015-06-01	"France"	225638	0.9	1442.256	-17.8	-0.0139	1.195524	9.8
2015-06-01	"Germany"	313539	0.8	1493.2	2.8	-0.0139	0.79	4.6
2015-06-01	"Greece"	8999	-0.1	1569.6	-46.8	-0.0139	11.43	24.9
2015-06-01	"Hungary"	7347	1.9	1243.78	-25.2	1.575	3.86	6.8
2015-06-01	"Ireland"	1439	-2.8	1447	16	-0.0139	1.26	10.5
2015-06-01	"Italy"	142199	2.5	1623.552	-7.8	-0.0139	2.199	12
2015-06-01	"Latvia"	1243	0.3	1220.628	-9.1	-0.0139	1.28	9.7
2015-06-01	"Lithuania"	1589	-2	1279.396	-8.3	-0.0139	1.41	9.4
2015-06-01	"Luxembourg"	4548	1.6	1267.304	1.4	-0.0139	0.6486818	6
2015-06-01	"Netherlands"	36838	2	1654	10.2	-0.0139	1.054	6.7
2015-06-01	"Poland"	29969	-2.2	1182.166	-12	1.72	3.19	7.1
2015-06-01	"Slovakia"	7455	-5.4	1374	-14.3	-0.0139	1.15	11.1
2015-06-01	"Slovenia"	5315	-1.5	1365.6	-6.2	-0.0139	2.13	9
2015-06-01	"Spain"	111333	1.6	1326.976	-0.4	-0.0139	2.233954	21.8
2015-06-01	"Sweden"	32257	-0.2	1493.626	10.8	-0.32	0.99	8.5
2015-06-01	"United.Kingdom"	257817	-0.2	1616.702	5.1	0.55	2.1696	5.5
2015-07-01	"Austria"	26917	-0.2	1294.5	-11.8	-0.0187	1.08413	5.6
2015-07-01	"Belgium"	36121	1.5	1460.25	-3.6	-0.0187	1.15	8.2
2015-07-01	"Czech.Republic"	21415	0.3	1222.27	1.3	0.31	0.97	5.1
2015-07-01	"Denmark"	16228	0	1611.5825	16	-0.16	0.94	6.2
2015-07-01	"Estonia"	1944	-5.8	1173.5	-8.4	-0.0187	NA	5.2
2015-07-01	"Finland"	8727	-1.3	1562.75	9.8	-0.0187	0.95	8.4
2015-07-01	"France"	147125	0.9	1434.2075	-18.6	-0.0187	1.113609	9.7
2015-07-01	"Germany"	290196	0.8	1497.5	1.4	-0.0187	0.71	4.6
2015-07-01	"Greece"	5447	-0.1	1578.5	-52.9	-0.0187	NA	24.5
2015-07-01	"Hungary"	7011	2	1254.715	-23.8	1.2598	3.72	6.7
2015-07-01	"Ireland"	27564	-2.7	1454	12	-0.0187	1.18	10.3
2015-07-01	"Italy"	132473	2.4	1624.8625	-11.6	-0.0187	2.0421	10.6
2015-07-01	"Latvia"	1237	0.1	1223.2975	-7	-0.0187	1.25	9.8
2015-07-01	"Lithuania"	1559	-1.9	1265.49	-8.7	-0.0187	1.64	8.6
2015-07-01	"Luxembourg"	4334	1.8	1272.0475	1.9	-0.0187	0.5606522	6.4
2015-07-01	"Netherlands"	33820	2.1	1664	7.2	-0.0187	0.986	6.5
2015-07-01	"Poland"	29366	-2.1	1212.5225	-14.6	1.72	3.16	7.1
2015-07-01	"Slovakia"	7080	-5.5	1386.5	-17	-0.0187	1.25	11.3
2015-07-01	"Slovenia"	5175	-1.6	1357.75	-12.5	-0.0187	2.43	8.9
2015-07-01	"Spain"	102923	1.7	1321.6725	0	-0.0187	2.100696	21.3
2015-07-01	"Sweden"	24139	-0.1	1493.425	10.5	-0.48	0.81	6.5
2015-07-01	"United.Kingdom"	178420	-0.4	1647.0875	3	0.55	2.1353	5.6
2015-08-01	"Austria"	22677	-0.3	1229.6	-11.3	-0.0277	0.95981	5.5
2015-08-01	"Belgium"	31252	1.5	1368.36	-2.9	-0.0277	1	8.2
2015-08-01	"Czech.Republic"	18278	0.4	1211.998	0.5	0.31	0.74	4.8
2015-08-01	"Denmark"	16157	0.1	1519.584	16.7	-0.07	0.84	6.2
2015-08-01	"Estonia"	1565	-5.9	1133.4	-7.4	-0.0277	NA	5.2
2015-08-01	"Finland"	8405	-1.2	1520.8	10.9	-0.0277	0.82	8.3
2015-08-01	"France"	92048	0.9	1372.296	-17.5	-0.0277	1.005053	10.2
2015-08-01	"Germany"	226314	0.9	1421.4	0.7	-0.0277	0.61	4.3
2015-08-01	"Greece"	4470	-0.2	1511	-64.8	-0.0277	10.26	23.3
2015-08-01	"Hungary"	4996	2.2	1171.64	-21.4	1.1442	3.61	6.4
2015-08-01	"Ireland"	6400	-2.7	1417	11.4	-0.0277	1.46	10
2015-08-01	"Italy"	59584	2.3	1555.824	-9.2	-0.0277	1.839	9.9
2015-08-01	"Latvia"	1000	0.2	1171.94	-7	-0.0277	0.96	9.7
2015-08-01	"Lithuania"	1204	-1.8	1198.734	-8	-0.0277	1.64	8.3
2015-08-01	"Luxembourg"	2636	2	1197.43	1.6	-0.0277	0.4454286	6.4
2015-08-01	"Netherlands"	30838	2.1	1584	10.4	-0.0277	0.853	6.4
2015-08-01	"Poland"	23256	-2.1	1160.512	-14.3	1.72	2.881905	7.1
2015-08-01	"Slovakia"	6785	-5.5	1340	-14.8	-0.0277	0.99	11.2
2015-08-01	"Slovenia"	4048	-1.8	1317.8	-4.2	-0.0277	2.07	8.6
2015-08-01	"Spain"	55921	1.7	1244.948	-1.3	-0.0277	1.949762	21.2
2015-08-01	"Sweden"	26877	0	1402.104	10.7	-0.46	0.66	6.4
2015-08-01	"United.Kingdom"	79060	-0.7	1595.478	2.8	0.55	1.9799	5.5
2015-09-01	"Austria"	25966	-0.3	1167.5	-12.5	-0.037	0.97064	5.8
2015-09-01	"Belgium"	36725	1.4	1321.9975	-10.2	-0.037	1.01	8.2
2015-09-01	"Czech.Republic"	18056	0.6	1165.8175	-0.9	0.3	0.68	4.6
2015-09-01	"Denmark"	17760	0.2	1463.3575	13.4	-0.01	0.93	5.9
2015-09-01	"Estonia"	1846	-5.7	1065.75	-5.9	-0.037	NA	5.5
2015-09-01	"Finland"	8520	-1.1	1450.25	7.5	-0.037	0.95	8.4
2015-09-01	"France"	164769	0.6	1300.73	-13.7	-0.037	1.004636	10
2015-09-01	"Germany"	272479	0.9	1358.75	-2.9	-0.037	0.65	4.3
2015-09-01	"Greece"	5125	-0.3	1438	-64.2	-0.037	8.54	24.5
2015-09-01	"Hungary"	6268	2.3	1100.51	-26.1	1.2856	3.5	6.4
2015-09-01	"Ireland"	4766	-2.7	1356.5	12.8	-0.037	1.24	9.3
2015-09-01	"Italy"	130818	2.2	1491.6525	-5.8	-0.037	1.92	11.2
2015-09-01	"Latvia"	1184	0.4	1102.925	-11.5	-0.037	1.03	9.6
2015-09-01	"Lithuania"	1529	-1.7	1145.98	-10.4	-0.037	1.64	8.1
2015-09-01	"Luxembourg"	3376	2.2	1137.145	0.2	-0.037	0.426	6.4
2015-09-01	"Netherlands"	35031	2.2	1511	8.7	-0.037	0.866	6.8
2015-09-01	"Poland"	27135	-2	1085.515	-15.6	1.73	2.910909	7.1
2015-09-01	"Slovakia"	5969	-5.6	1256	-15.3	-0.037	0.89	11.4
2015-09-01	"Slovenia"	4586	-1.9	1236.5	-5.2	-0.037	2.07	8.2
2015-09-01	"Spain"	69852	1.8	1185.485	-2.6	-0.037	2.030773	21.1
2015-09-01	"Sweden"	29653	0.2	1368.8075	9.3	-0.48	0.71	6.7
2015-09-01	"United.Kingdom"	462517	-0.9	1510.6625	0.4	0.55	1.8814	5.4
2015-10-01	"Austria"	25149	-0.4	1130.5	-15.1	-0.0536	0.82973	5.2
2015-10-01	"Belgium"	39474	1.4	1300.2075	-9.3	-0.0536	0.85	8.6
2015-10-01	"Czech.Republic"	19658	0.8	1126.7725	0.7	0.29	0.56	4.5
2015-10-01	"Denmark"	16839	0.3	1430.945	13	-0.07	0.83	5.8
2015-10-01	"Estonia"	1950	-5.7	1043.5	-5.2	-0.0536	NA	6
2015-10-01	"Finland"	9178	-0.9	1406.75	5.8	-0.0536	0.81	8.7
2015-10-01	"France"	161737	0.5	1290.8675	-16.7	-0.0536	0.8652273	10.4
2015-10-01	"Germany"	278372	0.9	1315.5	-4.6	-0.0536	0.52	4.4
2015-10-01	"Greece"	4946	-0.4	1418	-59.6	-0.0536	7.81	24.5
2015-10-01	"Hungary"	8189	2.5	1086.525	-17.5	1.3185	3.28	6.2
2015-10-01	"Ireland"	2559	-2.7	1319	15.2	-0.0536	1.11	9.1
2015-10-01	"Italy"	133606	2	1472.8125	-2	-0.0536	1.696	12
2015-10-01	"Latvia"	1291	0.4	1078.05	-8.3	-0.0536	1.07	9.7
2015-10-01	"Lithuania"	1572	-1.6	1132.42	-7.5	-0.0536	1.64	8.4
2015-10-01	"Luxembourg"	4398	2.4	1108.895	-1.7	-0.0536	0.3075909	6.6
2015-10-01	"Netherlands"	38819	2.3	1483.5	4.8	-0.0536	0.725	6.9
2015-10-01	"Poland"	29003	-1.9	1043.3875	-13.4	1.73	2.660909	6.9
2015-10-01	"Slovakia"	6691	-5.6	1223.75	-10.6	-0.0536	0.75	11.2
2015-10-01	"Slovenia"	5507	-2	1220.5	-9.3	-0.0536	1.8	8.4
2015-10-01	"Spain"	80055	1.8	1166.375	-1.2	-0.0536	1.728182	21.2
2015-10-01	"Sweden"	31563	0.3	1340.3775	9	-0.44	0.66	6.7
2015-10-01	"United.Kingdom"	177664	-1	1484.4475	0.3	0.55	1.846	5
2015-11-01	"Austria"	23381	-0.5	1138.6	-16.3	-0.0876	0.81938	6.2
2015-11-01	"Belgium"	36329	1.5	1304.454	-4.4	-0.0876	0.84	8.7
2015-11-01	"Czech.Republic"	20421	1.1	1096.918	2.9	0.29	0.49	4.4
2015-11-01	"Denmark"	17106	0.4	1444.218	14.4	-0.14	0.81	5.8
2015-11-01	"Estonia"	1611	-5.7	1079.2	-5.6	-0.0876	NA	6.4
2015-11-01	"Finland"	8989	-0.7	1409	7.1	-0.0876	0.81	8.2
2015-11-01	"France"	150334	0.7	1289.516	-11.9	-0.0876	0.8831428	10.7
2015-11-01	"Germany"	272377	0.9	1326.6	-4.5	-0.0876	0.52	4.5
2015-11-01	"Greece"	5859	-0.7	1403.8	-64.1	-0.0876	7.41	24.3
2015-11-01	"Hungary"	6590	2.6	1080.446	-17.9	1.2489	3.34	6.2
2015-11-01	"Ireland"	940	-2.6	1299	18	-0.0876	1	9
2015-11-01	"Italy"	134790	2	1457.418	-1.2	-0.0876	1.5702	12.1
2015-11-01	"Latvia"	1128	0.5	1062.81	-8.9	-0.0876	1.19	9.8
2015-11-01	"Lithuania"	1438	-1.6	1070.3	-7.3	-0.0876	1.57	8.7
2015-11-01	"Luxembourg"	3412	2.6	1128.398	1.8	-0.0876	0.2517619	6.6
2015-11-01	"Netherlands"	40344	2.4	1505.2	8.3	-0.0876	0.716	6.6
2015-11-01	"Poland"	30217	-1.8	1034.986	-11.5	1.73	2.726	6.9
2015-11-01	"Slovakia"	6953	-5.6	1223.2	-12.5	-0.0876	0.71	11
2015-11-01	"Slovenia"	5147	-2.2	1207	-11.2	-0.0876	1.66	8.3
2015-11-01	"Spain"	81650	1.9	1163.812	0.6	-0.0876	1.727667	20.9
2015-11-01	"Sweden"	31352	0.5	1346.456	3.6	-0.36	0.8	6.2
2015-11-01	"United.Kingdom"	178876	-1.1	1513.938	1	0.55	1.9779	4.8
2015-12-01	"Austria"	22832	-0.7	1119	-14.3	-0.1263	0.86324	5.7
2015-12-01	"Belgium"	32741	1.5	1260.3	-3.4	-0.1263	0.89	8.8
2015-12-01	"Czech.Republic"	19768	1.2	1084.485	4.1	0.29	0.49	4.5
2015-12-01	"Denmark"	18455	0.4	1404.665	14.3	-0.13	0.83	6
2015-12-01	"Estonia"	1355	-5.6	1019.5	-6	-0.1263	NA	6.5
2015-12-01	"Finland"	7925	-0.5	1393	5.1	-0.1263	0.86	9.2
2015-12-01	"France"	183720	0.9	1279.34	-14.7	-0.1263	0.9312	10.6
2015-12-01	"Germany"	247355	1	1308.5	-4.2	-0.1263	0.55	4.5
2015-12-01	"Greece"	6816	-0.9	1402	-61.1	-0.1263	8.21	24.5
2015-12-01	"Hungary"	7094	2.8	1067.445	-18.9	1.3476	3.47	6.2
2015-12-01	"Ireland"	344	-2.7	1299	19.8	-0.1263	1.15	9
2015-12-01	"Italy"	110056	2	1455.64	-1.4	-0.1263	1.5786	11.6
2015-12-01	"Latvia"	1060	0.5	1063.86	-8.4	-0.1263	1.08	10
2015-12-01	"Lithuania"	1206	-1.6	1060.365	-5.6	-0.1263	1.49	9.4
2015-12-01	"Luxembourg"	2636	2.8	1109.54	4.7	-0.1263	0.2871739	7
2015-12-01	"Netherlands"	68779	2.5	1473.5	6.9	-0.1263	0.754	6.4
2015-12-01	"Poland"	37336	-1.8	998.605	-12.3	1.72	2.957	6.9
2015-12-01	"Slovakia"	7316	-5.5	1222.5	-10.7	-0.1263	0.72	10.8
2015-12-01	"Slovenia"	3491	-2.1	1212.5	-9.8	-0.1263	1.61	8.7
2015-12-01	"Spain"	88609	1.9	1151.48	5.4	-0.1263	1.685619	20.6
2015-12-01	"Sweden"	33540	0.6	1326.23	6.9	-0.38	0.93	6.7
2015-12-01	"United.Kingdom"	180077	-1	1459.92	4.1	0.5786	1.9234	4.8
2016-01-01	"Austria"	24019	-0.6	1074.75	-14.5	-0.1461	0.76721	6.3
2016-01-01	"Belgium"	44326	1.7	1223.3	-4.2	-0.1461	0.86	8.6
2016-01-01	"Czech.Republic"	17499	1.4	1037.7	6.6	0.29	0.62	4.6
2016-01-01	"Denmark"	16412	0.2	1375.9725	11.7	-0.06	0.79	6.2
2016-01-01	"Estonia"	1788	-5.5	987.5	-6.6	-0.1461	NA	6.7
2016-01-01	"Finland"	11785	-0.3	1361.25	9.8	-0.1461	0.78	9.3
2016-01-01	"France"	138400	1	1268.595	-12.1	-0.1461	0.84285	10.9
2016-01-01	"Germany"	218365	1.1	1256.75	-5.8	-0.1461	0.43	4.4
2016-01-01	"Greece"	5700	-1.2	1359.75	-63.9	-0.1461	9.08	25.5
2016-01-01	"Hungary"	5568	3	1020.9225	-16.2	1.1855	3.36	6.1
